canonical_smiles,pIC50,IC50_nM,activity_class,n_measurements,pIC50_std,pIC50_min,pIC50_max,molecule_chembl_id,molecule_chembl_ids,n_molecules
COc1cc(N2CCC(N3CCN(CC4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.161150909262744,69.00000000000006,1,1,,7.161150909262744,7.161150909262744,CHEMBL6165880,CHEMBL6165880,1
COc1cc(N2CCC(N3CCN(CCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.236572006437063,5.7999999999999945,1,1,,8.236572006437063,8.236572006437063,CHEMBL5284115,CHEMBL5284115,1
COc1cc(N2CCC(N3CCN(CCO)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,8.302774159586892,4.9799598391954865,1,8,1.298981616454115,6.585026652029182,9.397940008672037,CHEMBL5187838,CHEMBL5187838,1
COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,7.2441251443275085,57.00000000000001,1,1,,7.2441251443275085,7.2441251443275085,CHEMBL507714,CHEMBL507714,1
COc1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,8.077450979992872,8.366600265340756,1,4,1.333651728854294,6.795880017344075,10.0,CHEMBL5996490,CHEMBL5996490,1
COc1cc(N2CCC(N3CC[C@@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,9.886056647693163,0.13000000000000006,1,1,,9.886056647693163,9.886056647693163,CHEMBL5431909,CHEMBL5431909,1
COc1cc(N2CCC(N3CC[C@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,9.872363747448347,0.13416407864998744,1,2,0.0685257273628731,9.823908740944319,9.920818753952375,CHEMBL5193149,CHEMBL5193149,1
COc1cc(N2CCC(N3C[C@H]4COC[C@H]4C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,9.983288122256525,0.10392304845413271,1,2,0.08834502788860882,9.920818753952375,10.045757490560675,CHEMBL5418539,CHEMBL5418539,1
COc1cc(N2CCC(NC(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,9.522878745280337,0.3000000000000001,1,1,,9.522878745280337,9.522878745280337,CHEMBL6014342,CHEMBL6014342,1
COc1cc(N2CCC(NCCN(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,9.221848749616356,0.6000000000000003,1,1,,9.221848749616356,9.221848749616356,CHEMBL5846820,CHEMBL5846820,1
COc1cc(N2CCC(NCCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,9.698970004336019,0.20000000000000004,1,1,,9.698970004336019,9.698970004336019,CHEMBL5887896,CHEMBL5887896,1
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.501689446210399,3150.0000000000027,0,3,0.6380725758940106,5.492144128304169,6.6020599913279625,CHEMBL2408826,CHEMBL2408826,1
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,6.619788758288394,240.0000000000002,0,3,0.4342993817966238,6.309803919971486,7.167491087293763,CHEMBL2408829,CHEMBL2408829,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,10.2839966563652,0.05200000000000003,1,1,,10.2839966563652,10.2839966563652,CHEMBL5811442,CHEMBL5811442,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(C#N)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,9.168130225719498,0.6790000000000007,1,1,,9.168130225719498,9.168130225719498,CHEMBL6058695,CHEMBL6058695,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(C2CC2)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,8.747146969020108,1.789999999999997,1,1,,8.747146969020108,8.747146969020108,CHEMBL5947282,CHEMBL5947282,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3c(c2P(C)(C)=O)CCC3)n1,9.308918507877031,0.4910000000000002,1,1,,9.308918507877031,9.308918507877031,CHEMBL5831921,CHEMBL5831921,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,9.314258261397736,0.4850000000000003,1,1,,9.314258261397736,9.314258261397736,CHEMBL5860281,CHEMBL5860281,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3cnn(C)c3c2P(C)(C)=O)n1,8.237321436272564,5.789999999999992,1,1,,8.237321436272564,8.237321436272564,CHEMBL6011218,CHEMBL6011218,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,9.101274818410506,0.7920000000000015,1,1,,9.101274818410506,9.101274818410506,CHEMBL6043358,CHEMBL6043358,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3sccc3c2P(C)(C)=O)n1,9.212539525481585,0.613,1,1,,9.212539525481585,9.212539525481585,CHEMBL5928819,CHEMBL5928819,1
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(OC(=O)N(C)C)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,6.0675262353228465,856.0000000000005,0,1,,6.0675262353228465,6.0675262353228465,CHEMBL5999274,CHEMBL5999274,1
COc1cc(N2CCC3(CC2)CN(C)C3)ccc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,8.787812395596042,1.6300000000000012,1,1,,8.787812395596042,8.787812395596042,CHEMBL5986535,CHEMBL5986535,1
COc1cc(N2CCC3(CC2)CN(CC(F)(F)F)C3)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,7.514278573518419,30.60000000000004,1,1,,7.514278573518419,7.514278573518419,CHEMBL5952451,CHEMBL5952451,1
COc1cc(N2CCC3(CCN(C)CC3)CC2)c(Cl)cc1Nc1ncc(Cl)c(Nc2ccc3sccc3c2P(C)(C)=O)n1,8.578396073130168,2.640000000000004,1,1,,8.578396073130168,8.578396073130168,CHEMBL5767132,CHEMBL5767132,1
COc1cc(N2CCC3(CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.455931955649724,35.0,1,1,,7.455931955649724,7.455931955649724,CHEMBL5095068,CHEMBL5095068,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,6.107941091768538,779.9358948016184,0,4,0.44698831389967925,6.102372908709558,7.0,CHEMBL2426280,CHEMBL2426280,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(NCc3ccc(S(=O)(=O)F)cc3)cc2)n1,8.095557066320094,8.024961059095556,1,4,0.8562771681381918,6.958607314841775,8.823908740944319,CHEMBL4866162,CHEMBL4866162,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/c3ccccc3)c2)n1,7.236572006437063,57.99999999999995,1,1,,7.236572006437063,7.236572006437063,CHEMBL6162282,CHEMBL6162282,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)CCl)c2)n1,7.245651664288982,56.79999999999993,1,3,0.8448410013955729,6.024108863598207,7.645891560852599,CHEMBL4865792,CHEMBL4865792,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)c3cccc(S(=O)(=O)F)c3)c2)n1,6.3223930472795065,476.0000000000004,0,1,,6.3223930472795065,6.3223930472795065,CHEMBL4873600,CHEMBL4873600,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(C)=O)c2)n1,5.95663772197887,1105.0000000000007,0,1,,5.95663772197887,5.95663772197887,CHEMBL4856343,CHEMBL4856343,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NCCS(=O)(=O)F)c2)n1,6.339134521996131,457.99999999999955,0,1,,6.339134521996131,6.339134521996131,CHEMBL4873392,CHEMBL4873392,1
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(Nc2ccc(Nc3ccc(S(=O)(=O)F)cc3)cc2)n1,6.818194010053928,151.98684153570673,0,2,0.19857439996860038,6.6777807052660805,6.958607314841775,CHEMBL6151501,CHEMBL6151501,1
COc1cc(N2CCN(C)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,9.638272163982407,0.2300000000000001,1,1,,9.638272163982407,9.638272163982407,CHEMBL6142125,CHEMBL6142125,1
COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,8.481486060122112,3.300000000000004,1,1,,8.481486060122112,8.481486060122112,CHEMBL5087610,CHEMBL5087610,1
COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,8.506166867536862,3.1176914536239826,1,4,0.2290572669798772,8.318758762624412,8.853871964321762,CHEMBL6163318,CHEMBL6163318,1
COc1cc(N2CCN(C)CC2)ccc1Nc1nc(Oc2ccc3ccc(=O)[nH]c3c2)c2sccc2n1,6.481486060122112,330.00000000000034,0,1,,6.481486060122112,6.481486060122112,CHEMBL4800533,CHEMBL4800533,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C)c3ccccc23)n1,8.897940008672037,1.264911064067352,1,6,0.9318253771710534,7.455931955649724,9.769551078621726,CHEMBL5275642,CHEMBL5275642,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccc(F)cc2)c(-c2cn(C)c3ccccc23)n1,9.55284196865778,0.28000000000000014,1,3,0.8655978542335693,8.207608310501746,9.823908740944319,CHEMBL5285052,CHEMBL5285052,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2cn(C)c3ccccc23)n1,10.193820026016112,0.06400000000000006,1,5,1.2063749475079177,8.05551732784983,10.301029995663981,CHEMBL5284924,CHEMBL5284924,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,7.8071968632008435,15.58845726811991,1,4,1.1854278825914775,6.1938200260161125,9.045757490560675,CHEMBL6009993,CHEMBL6009993,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.874985275154533,1333.566646253573,0,2,0.32939879570118,5.642065152999546,6.107905397309519,CHEMBL2408823,CHEMBL2408823,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.531652669587842,2940.0000000000027,0,3,0.37906589235308197,5.270835210307229,6.017728766960431,CHEMBL2408824,CHEMBL2408824,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.962573502059376,1090.0000000000005,0,3,0.5619480751531453,5.815308569182401,6.853871964321762,CHEMBL2408825,CHEMBL2408825,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1,5.131355561605174,7390.000000000004,0,3,0.16072509935216966,4.853561864714226,5.132532512140949,CHEMBL4205469,CHEMBL4205469,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=C=S)cc2)n1,4.816160962943579,15269.99999999999,0,3,0.18483156117589564,4.6777807052660805,5.043831569524636,CHEMBL4204354,CHEMBL4204354,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(N=[N+]=[N-])cc2)n1,4.8201610719768135,15129.99999999999,0,3,0.2205683752568591,4.5707323335668315,5.010550182333308,CHEMBL4216025,CHEMBL4216025,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,5.236572006437063,5799.9999999999945,0,3,0.10568581725279115,5.09312646527793,5.29929628285498,CHEMBL4216551,CHEMBL4216551,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1,5.213248577854438,6120.000000000009,0,3,0.4368490659832253,4.632457726479423,5.488116639021126,CHEMBL4217686,CHEMBL4217686,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,5.777283528852417,1670.0,0,3,0.6415845539368913,4.770318157682325,5.962573502059376,CHEMBL4209119,CHEMBL4209119,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,5.97469413473523,1060.0000000000005,0,3,0.35384367330394795,5.412289034981089,6.065501548756432,CHEMBL4214040,CHEMBL4214040,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1,5.568636235841012,2700.000000000003,0,3,0.35872685889459566,5.319664486585436,6.026872146400301,CHEMBL4211573,CHEMBL4211573,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,5.442492798094342,3609.999999999998,0,3,0.23860416651053196,5.068033885271827,5.511449283499555,CHEMBL4203804,CHEMBL4203804,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc([N+](=O)[O-])cc2)n1,5.001304841688344,9970.000000000004,0,3,0.05669263884407038,4.919734372660155,5.028724151261895,CHEMBL4208167,CHEMBL4208167,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)c2)n1,6.886056647693163,130.00000000000006,0,3,0.5011019782654932,6.823908740944319,7.721246399047171,CHEMBL2408828,CHEMBL2408828,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1,5.187755303199631,6489.999999999999,0,3,0.1849737282395272,5.175223537524454,5.501689446210399,CHEMBL4210744,CHEMBL4210744,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=C=S)c2)n1,5.251037138743838,5610.000000000008,0,3,0.36808602915315985,4.651111276928562,5.320572103387882,CHEMBL4218052,CHEMBL4218052,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N=[N+]=[N-])c2)n1,5.206209615309181,6220.000000000007,0,3,0.049182687797761415,5.129011186239424,5.220403508742176,CHEMBL4214620,CHEMBL4214620,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(F)cc3)C(F)(F)F)c2)n1,5.200659450546418,6300.000000000006,0,1,,5.200659450546418,5.200659450546418,CHEMBL3425668,CHEMBL3425668,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(N(C)C)cc3)C(F)(F)F)c2)n1,5.429118384862106,3722.9020937972605,0,2,0.3230897233545497,5.200659450546418,5.657577319177793,CHEMBL3425669,CHEMBL3425669,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)(C)C)c2)n1,6.1419983281826,721.1102550927981,0,2,0.3619561957247235,5.886056647693163,6.3979400086720375,CHEMBL3425666,CHEMBL3425666,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)C)c2)n1,6.008864383480216,979.7958971132717,0,2,0.12451532338594933,5.920818753952375,6.096910013008056,CHEMBL3425665,CHEMBL3425665,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1,6.455931955649724,350.0,0,3,0.9892847665533979,5.142667503568731,7.080921907623926,CHEMBL3425664,CHEMBL3425664,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1,5.789198036565084,1624.8076809271934,0,2,0.18613980361838284,5.657577319177793,5.920818753952375,CHEMBL3425667,CHEMBL3425667,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(C#N)cc3)c2)n1,5.885799820648497,1300.7690033207293,0,2,0.19950639635371592,5.7447274948966935,6.026872146400301,CHEMBL3425660,CHEMBL3425660,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,6.267606240177031,540.0000000000007,0,3,0.8928661271920988,5.154901959985743,6.920818753952375,CHEMBL3425655,CHEMBL3425655,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1,6.080921907623926,829.9999999999997,0,3,0.5121301256864015,5.318758762624412,6.292429823902063,CHEMBL3425656,CHEMBL3425656,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,5.779545458967391,1661.3247725836159,0,2,0.1997906097688993,5.638272163982407,5.920818753952375,CHEMBL3425657,CHEMBL3425657,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cccc([N+](=O)[O-])c3)c2)n1,5.943697499232712,1138.4199576606177,0,2,0.28138607863743126,5.7447274948966935,6.142667503568731,CHEMBL3425658,CHEMBL3425658,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccco3)c2)n1,6.1837713539076375,654.980915752513,0,2,0.4210321752464314,5.886056647693163,6.481486060122112,CHEMBL3425662,CHEMBL3425662,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1,6.823908740944319,150.00000000000003,0,3,1.2316895439765077,5.060480747381382,7.431798275933005,CHEMBL3425661,CHEMBL3425661,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cnc[nH]3)c2)n1,6.773723468385537,168.3745824048275,0,2,0.449425067318049,6.455931955649724,7.0915149811213505,CHEMBL3425663,CHEMBL3425663,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1,5.552841968657781,2800.0000000000014,0,3,0.4197044126386883,5.251811972993799,6.080921907623926,CHEMBL3425672,CHEMBL3425672,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,5.300162274132754,5010.000000000002,0,3,0.21692698176055975,4.999132278468773,5.42021640338319,CHEMBL4202955,CHEMBL4202955,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCC3CC3)c2)n1,5.906239639581768,1240.9673645990863,0,2,0.2931235292326634,5.698970004336019,6.113509274827518,CHEMBL3425673,CHEMBL3425673,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN(C)C)c2)n1,6.195179321278838,637.9999999999999,0,3,0.3444443517504769,6.094743951251549,6.735182176990463,CHEMBL3237929,CHEMBL3237929,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCC3)c2)n1,6.369572124974976,427.00000000000017,0,3,0.42431253946091746,6.279840696594043,7.055517327849831,CHEMBL3237931,CHEMBL3237931,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCCCC3)c2)n1,5.3441895055047475,4527.000000000003,0,3,0.3311574126247955,5.0,5.662141570958905,CHEMBL3237932,CHEMBL3237932,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(C)CC3)c2)n1,5.1283103343144845,7442.000000000005,0,3,0.16494258020559746,5.0,5.327348077159998,CHEMBL3237934,CHEMBL3237934,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCO)CC3)c2)n1,5.61636413163812,2419.0000000000023,0,3,0.2237447798593642,5.231657941355467,5.6219656775426685,CHEMBL3237936,CHEMBL3237936,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCN3CCN(CCOc4no[n+]([O-])c4S(=O)(=O)c4ccccc4)CC3)c2)n1,6.581698708680255,261.9999999999996,0,3,0.06693875006068446,6.580044251510242,6.6968039425795105,CHEMBL3237937,CHEMBL3237937,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1,5.798602875679549,1589.9999999999977,0,3,0.6532054836308051,4.73754891026957,5.928117992693874,CHEMBL4215164,CHEMBL4215164,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1,5.681936665037238,2080.000000000002,0,3,0.5948828950318062,4.746419710437817,5.85078088734462,CHEMBL4204937,CHEMBL4204937,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1,5.823908740944319,1500.0000000000005,0,3,0.6172402156906097,4.800519085137644,5.910094888560602,CHEMBL4207305,CHEMBL4207305,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1,5.5934598195660445,2550.000000000002,0,3,0.4774665582674589,5.022276394711152,5.97061622231479,CHEMBL4202413,CHEMBL4202413,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,5.485452247339714,3270.0000000000027,0,5,0.8108569666638125,4.759201228882668,6.7447274948966935,CHEMBL3425671,CHEMBL3425671,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc([N+](=O)[O-])c2)n1,5.052076380168273,8870.000000000005,0,3,0.3154578769248119,4.627640417475677,5.2441251443275085,CHEMBL4205869,CHEMBL4205869,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1,5.7447274948966935,1800.0000000000016,0,3,0.48887423316546635,5.009661145212398,5.935542010773082,CHEMBL4216784,CHEMBL4216784,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1,5.512861624522813,3070.0000000000036,0,3,0.5488207112205987,4.69637202361611,5.739928612014925,CHEMBL4204596,CHEMBL4204596,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1,6.2839966563652006,520.0000000000003,0,3,0.7505259016202696,5.1979107421182675,6.638272163982407,CHEMBL4203110,CHEMBL4203110,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)/C=C/CN(C)C)n1,5.107905397309519,7800.000000000007,0,3,0.1500962441487745,4.92009553233328,5.2168113089247425,CHEMBL4202780,CHEMBL4202780,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1,5.995678626217357,1010.0000000000011,0,3,0.2627432790667007,5.667561540084394,6.187086643357144,CHEMBL4208712,CHEMBL4208712,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1,5.669586226650809,2140.000000000001,0,3,0.10083129014646738,5.514278573518419,5.703334809738469,CHEMBL4218320,CHEMBL4218320,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1,6.698970004336019,200.00000000000003,0,3,0.6823092941990353,5.6968039425795105,7.0,CHEMBL4212450,CHEMBL4212450,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,6.4089353929735005,390.0000000000003,0,3,0.6095819960142297,5.452225294612178,6.585026652029182,CHEMBL4215496,CHEMBL4215496,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,5.248720896016658,5639.999999999999,0,3,0.48538606138813783,4.478731124401615,5.375717904164332,CHEMBL4216265,CHEMBL4216265,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+](=O)[O-])n1,5.029188389127482,9350.00000000001,0,3,0.2168949308952978,4.707079700399994,5.11975822410452,CHEMBL4211322,CHEMBL4211322,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(-c2cc(F)c3nc(C)c(C(C)C)n3c2)n1,7.1249387366083,75.00000000000001,1,1,,7.1249387366083,7.1249387366083,CHEMBL5744155,CHEMBL5744155,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6020599913279625,24.999999999999993,1,2,0.0,7.6020599913279625,7.6020599913279625,CHEMBL5967623,CHEMBL5967623,1
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(c1cccc(N)c1)C(=O)N(C)C2,6.320572103387882,477.9999999999994,0,1,,6.320572103387882,6.320572103387882,CHEMBL2029442,CHEMBL2029442,1
COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cc(F)c3nc(C)n(C(C)C)c3c2)n1,7.6020599913279625,24.999999999999993,1,1,,7.6020599913279625,7.6020599913279625,CHEMBL6031205,CHEMBL6031205,1
