molecule_chembl_id,split_seed,rf_seed,predicted_pIC50,rank,n_ranked_in_run,in_train_for_split
CHEMBL485258,123,7,5.365480978171031,46,60,False
CHEMBL519395,123,7,5.3813031718686775,41,60,False
CHEMBL483831,123,7,5.359803929487864,48,60,False
CHEMBL453504,123,7,5.256072802702586,53,60,False
CHEMBL485485,123,7,5.365994342168173,45,60,False
CHEMBL463054,123,7,5.214253156979879,54,60,False
CHEMBL2315701,123,7,5.378318836053213,42,60,False
CHEMBL441343,123,7,5.324363055229187,50,60,False
CHEMBL2315698,123,7,5.391614427407583,39,60,False
CHEMBL2315696,123,7,5.391614427407583,40,60,False
CHEMBL2315409,123,7,5.312579099178314,52,60,False
CHEMBL489146,123,7,5.09988042459223,56,60,False
CHEMBL17329,123,7,4.992621811495887,57,60,False
CHEMBL556684,123,7,5.163164923985799,55,60,False
CHEMBL483531,123,7,4.897925028728429,58,60,False
CHEMBL483532,123,7,4.692590246280035,59,60,False
CHEMBL450484,123,7,3.9493065730730694,60,60,False
CHEMBL2316916,123,123,6.6920597642489845,1,60,False
CHEMBL5614250,123,123,5.623557530244192,19,60,False
CHEMBL5564149,123,123,6.1757203622659045,2,60,False
CHEMBL13983,123,123,5.79974988603592,4,60,False
CHEMBL554993,123,123,5.7080760018030805,14,60,False
CHEMBL512054,123,123,5.763441506703695,9,60,False
CHEMBL131921,123,123,5.7958091333934245,5,60,False
CHEMBL2315700,123,123,5.582325435479482,27,60,False
CHEMBL4531006,123,123,5.538093784650167,31,60,False
CHEMBL241609,123,123,5.698370872735977,16,60,False
CHEMBL485475,123,123,5.7697669373763345,6,60,False
CHEMBL520144,123,123,5.4834353399792795,34,60,False
CHEMBL491174,123,123,5.699075736293716,15,60,False
CHEMBL243664,123,123,5.973303633642979,3,60,False
CHEMBL4539558,123,123,5.591108865737915,24,60,False
CHEMBL490960,123,123,5.6272398107055865,18,60,False
CHEMBL483428,123,123,5.6282208873001425,17,60,False
CHEMBL489139,123,123,5.541888787557843,30,60,False
CHEMBL483525,123,123,5.5881618962354995,25,60,False
CHEMBL521470,123,123,5.30892355495029,48,60,False
CHEMBL242741,123,123,5.583377224279459,26,60,False
CHEMBL484121,123,123,5.746078358138049,10,60,False
CHEMBL484321,123,123,5.746078358138049,11,60,False
CHEMBL521472,123,123,5.604490254935138,22,60,False
CHEMBL518986,123,123,5.617396521841808,20,60,False
CHEMBL490266,123,123,5.740271861111676,12,60,False
CHEMBL490267,123,123,5.740271861111676,13,60,False
CHEMBL483526,123,123,5.412235132133806,39,60,False
CHEMBL522082,123,123,5.59474370629516,23,60,False
CHEMBL490773,123,123,5.445284290066935,38,60,False
CHEMBL521184,123,123,5.612646302438917,21,60,False
CHEMBL150,123,123,5.581218444813267,28,60,False
CHEMBL484119,123,123,5.76601189298983,7,60,False
CHEMBL484316,123,123,5.76601189298983,8,60,False
CHEMBL490980,123,123,5.486224423974112,33,60,False
CHEMBL443171,123,123,5.5214507571154385,32,60,False
CHEMBL519982,123,123,5.293465409195268,50,60,False
CHEMBL28,123,123,5.565912277529592,29,60,False
CHEMBL2315699,123,123,5.471895159615411,36,60,False
CHEMBL2315697,123,123,5.471895159615411,37,60,False
CHEMBL275638,123,123,5.480850746132223,35,60,False
CHEMBL483830,123,123,5.350122274769678,46,60,False
CHEMBL2315410,123,123,5.325119104120466,47,60,False
CHEMBL485258,123,123,5.391600364645322,43,60,False
CHEMBL519395,123,123,5.241555312474569,52,60,False
CHEMBL483831,123,123,5.374684115250905,45,60,False
CHEMBL453504,123,123,5.305936595916748,49,60,False
CHEMBL485485,123,123,5.37500661611557,44,60,False
CHEMBL463054,123,123,5.2161032578150435,54,60,False
CHEMBL2315701,123,123,5.4048721747928195,40,60,False
CHEMBL441343,123,123,5.22366259471983,53,60,False
CHEMBL2315698,123,123,5.39889111412896,41,60,False
CHEMBL2315696,123,123,5.39889111412896,42,60,False
CHEMBL2315409,123,123,5.264431634479099,51,60,False
CHEMBL489146,123,123,5.167462277942235,56,60,False
CHEMBL17329,123,123,5.076455049382316,57,60,False
CHEMBL556684,123,123,5.189625870863597,55,60,False
CHEMBL483531,123,123,4.895099104324977,58,60,False
CHEMBL483532,123,123,4.632891436304365,59,60,False
CHEMBL450484,123,123,4.15301669707374,60,60,False
CHEMBL2316916,123,2024,6.587243755075667,1,60,False
CHEMBL5614250,123,2024,5.923450747463439,4,60,False
CHEMBL5564149,123,2024,6.12924410641761,2,60,False
CHEMBL13983,123,2024,5.7223551931078465,16,60,False
CHEMBL554993,123,2024,5.717707280715307,17,60,False
CHEMBL512054,123,2024,5.8352153976758325,7,60,False
CHEMBL131921,123,2024,5.882292160193125,5,60,False
CHEMBL2315700,123,2024,5.494505323251089,35,60,False
CHEMBL4531006,123,2024,5.516388301372528,33,60,False
CHEMBL241609,123,2024,5.756772792339325,14,60,False
CHEMBL485475,123,2024,5.836081455945969,6,60,False
CHEMBL520144,123,2024,5.629451522804442,23,60,False
CHEMBL491174,123,2024,5.755845535861122,15,60,False
CHEMBL243664,123,2024,5.985466744296078,3,60,False
CHEMBL4539558,123,2024,5.516645725886026,32,60,False
CHEMBL490960,123,2024,5.637804114099533,22,60,False
CHEMBL483428,123,2024,5.587907627450267,25,60,False
CHEMBL489139,123,2024,5.582032513748343,26,60,False
CHEMBL483525,123,2024,5.640466683621358,21,60,False
CHEMBL521470,123,2024,5.474516033331553,36,60,False
CHEMBL242741,123,2024,5.664654576778412,20,60,False
CHEMBL484121,123,2024,5.800243678263255,8,60,False
CHEMBL484321,123,2024,5.800243678263255,9,60,False
CHEMBL521472,123,2024,5.54036073573052,30,60,False
CHEMBL518986,123,2024,5.702620634767744,18,60,False
CHEMBL490266,123,2024,5.787684581714964,10,60,False
CHEMBL490267,123,2024,5.787684581714964,11,60,False
CHEMBL483526,123,2024,5.531694750214381,31,60,False
CHEMBL522082,123,2024,5.566554971019657,27,60,False
CHEMBL490773,123,2024,5.500202881826295,34,60,False
CHEMBL521184,123,2024,5.696667358610364,19,60,False
CHEMBL150,123,2024,5.541360580523809,29,60,False
CHEMBL484119,123,2024,5.7748165387955925,12,60,False
CHEMBL484316,123,2024,5.7748165387955925,13,60,False
CHEMBL490980,123,2024,5.459510770175192,42,60,False
CHEMBL443171,123,2024,5.553605064352354,28,60,False
CHEMBL519982,123,2024,5.37999611708853,47,60,False
CHEMBL28,123,2024,5.611323048759391,24,60,False
CHEMBL2315699,123,2024,5.47085341559516,39,60,False
CHEMBL2315697,123,2024,5.47085341559516,40,60,False
CHEMBL275638,123,2024,5.429517430592466,43,60,False
CHEMBL483830,123,2024,5.36691388686498,48,60,False
CHEMBL2315410,123,2024,5.359662226703431,50,60,False
CHEMBL485258,123,2024,5.365537675698598,49,60,False
CHEMBL519395,123,2024,5.3875289653214535,46,60,False
CHEMBL483831,123,2024,5.422668439414766,44,60,False
CHEMBL453504,123,2024,5.319854516188304,52,60,False
CHEMBL485485,123,2024,5.413997954527537,45,60,False
CHEMBL463054,123,2024,5.2916307953198745,53,60,False
CHEMBL2315701,123,2024,5.468833918518491,41,60,False
CHEMBL441343,123,2024,5.27667913834254,54,60,False
CHEMBL2315698,123,2024,5.472125908745659,37,60,False
CHEMBL2315696,123,2024,5.472125908745659,38,60,False
CHEMBL2315409,123,2024,5.335390876743529,51,60,False
CHEMBL489146,123,2024,5.1599509901952265,56,60,False
CHEMBL17329,123,2024,5.033200972923125,58,60,False
CHEMBL556684,123,2024,5.16763884417216,55,60,False
CHEMBL483531,123,2024,5.038523786783218,57,60,False
CHEMBL483532,123,2024,4.807475429773331,59,60,False
CHEMBL450484,123,2024,4.048276976744334,60,60,False
CHEMBL2316916,123,777,6.56175287110465,1,60,False
CHEMBL5614250,123,777,5.669811869462331,16,60,False
CHEMBL5564149,123,777,6.218785440921783,2,60,False
CHEMBL13983,123,777,5.688853032986323,14,60,False
CHEMBL554993,123,777,5.651670780579249,19,60,False
CHEMBL512054,123,777,5.82730246577428,6,60,False
CHEMBL131921,123,777,5.7873810106438475,9,60,False
CHEMBL2315700,123,777,5.457160933017731,34,60,False
CHEMBL4531006,123,777,5.50998638788859,31,60,False
CHEMBL241609,123,777,5.716250116030375,13,60,False
CHEMBL485475,123,777,5.782436481714249,10,60,False
CHEMBL520144,123,777,5.59278312995647,25,60,False
CHEMBL491174,123,777,5.5932765327903615,24,60,False
CHEMBL243664,123,777,5.884657015944657,3,60,False
CHEMBL4539558,123,777,5.662388906478882,17,60,False
CHEMBL490960,123,777,5.648821026484171,21,60,False
CHEMBL483428,123,777,5.650423969768343,20,60,False
CHEMBL489139,123,777,5.5408831644101895,27,60,False
CHEMBL483525,123,777,5.616909175483753,23,60,False
CHEMBL521470,123,777,5.277089101870856,52,60,False
CHEMBL242741,123,777,5.630585523446401,22,60,False
CHEMBL484121,123,777,5.827972024520238,4,60,False
CHEMBL484321,123,777,5.827972024520238,5,60,False
CHEMBL521472,123,777,5.53518740773201,28,60,False
CHEMBL518986,123,777,5.682435065110525,15,60,False
CHEMBL490266,123,777,5.77858029879464,11,60,False
CHEMBL490267,123,777,5.77858029879464,12,60,False
CHEMBL483526,123,777,5.419199050611403,38,60,False
CHEMBL522082,123,777,5.451655243143203,35,60,False
CHEMBL490773,123,777,5.477590659459432,33,60,False
CHEMBL521184,123,777,5.65732949479421,18,60,False
CHEMBL150,123,777,5.520811461607615,30,60,False
CHEMBL484119,123,777,5.801016127374437,7,60,False
CHEMBL484316,123,777,5.801016127374437,8,60,False
CHEMBL490980,123,777,5.482543729543686,32,60,False
CHEMBL443171,123,777,5.558293249209722,26,60,False
CHEMBL519982,123,777,5.338811841567357,49,60,False
CHEMBL28,123,777,5.53183278628933,29,60,False
CHEMBL2315699,123,777,5.433224307378134,36,60,False
CHEMBL2315697,123,777,5.433224307378134,37,60,False
CHEMBL275638,123,777,5.415003771756233,39,60,False
CHEMBL483830,123,777,5.3637337724367775,44,60,False
CHEMBL2315410,123,777,5.352640280405681,46,60,False
CHEMBL485258,123,777,5.377488020261128,43,60,False
CHEMBL519395,123,777,5.3825789281397,41,60,False
CHEMBL483831,123,777,5.32002470337937,50,60,False
CHEMBL453504,123,777,5.380984635882908,42,60,False
CHEMBL485485,123,777,5.412170887523228,40,60,False
CHEMBL463054,123,777,5.139055082934759,54,60,False
CHEMBL2315701,123,777,5.362283178435432,45,60,False
CHEMBL441343,123,777,5.311056130329768,51,60,False
CHEMBL2315698,123,777,5.342435342947642,47,60,False
CHEMBL2315696,123,777,5.342435342947642,48,60,False
CHEMBL2315409,123,777,5.237209603071213,53,60,False
CHEMBL489146,123,777,5.110832658078936,57,60,False
CHEMBL17329,123,777,5.1119199466705325,56,60,False
CHEMBL556684,123,777,5.112037208217047,55,60,False
CHEMBL483531,123,777,5.0492127128685205,58,60,False
CHEMBL483532,123,777,4.818359978993734,59,60,False
CHEMBL450484,123,777,4.127179791397519,60,60,False
CHEMBL2316916,2024,42,6.66937566086098,1,60,False
CHEMBL5614250,2024,42,6.067921448389689,3,60,False
CHEMBL5564149,2024,42,6.234739531808429,2,60,False
CHEMBL13983,2024,42,5.894649411042531,7,60,False
CHEMBL554993,2024,42,5.961551468769709,5,60,False
CHEMBL512054,2024,42,6.015225779701162,4,60,False
CHEMBL131921,2024,42,5.781616230010986,15,60,False
CHEMBL2315700,2024,42,5.951026664495468,6,60,False
CHEMBL4531006,2024,42,5.168248632748921,51,60,False
CHEMBL241609,2024,42,5.790284701983134,10,60,False
CHEMBL485475,2024,42,5.720489731379918,20,60,False
CHEMBL520144,2024,42,5.516838818245707,30,60,False
CHEMBL491174,2024,42,5.627384320186846,24,60,False
CHEMBL243664,2024,42,5.773378523433403,16,60,False
CHEMBL4539558,2024,42,5.149401344723171,53,60,False
CHEMBL490960,2024,42,5.515740777878534,31,60,False
CHEMBL483428,2024,42,5.695584461712285,21,60,False
CHEMBL489139,2024,42,5.587462112638685,27,60,False
CHEMBL483525,2024,42,5.655367294327923,22,60,False
CHEMBL521470,2024,42,5.465098497947058,36,60,False
CHEMBL242741,2024,42,5.625837034437391,25,60,False
CHEMBL484121,2024,42,5.788435312596579,11,60,False
CHEMBL484321,2024,42,5.788435312596579,12,60,False
CHEMBL521472,2024,42,5.584325245448521,28,60,False
CHEMBL518986,2024,42,5.595202746709187,26,60,False
CHEMBL490266,2024,42,5.788108701792974,13,60,False
CHEMBL490267,2024,42,5.788108701792974,14,60,False
CHEMBL483526,2024,42,5.478956579277756,35,60,False
CHEMBL522082,2024,42,5.499099006414413,33,60,False
CHEMBL490773,2024,42,5.4845465115706125,34,60,False
CHEMBL521184,2024,42,5.6498888387150235,23,60,False
CHEMBL150,2024,42,5.535016984371912,29,60,False
CHEMBL484119,2024,42,5.725161913985297,18,60,False
CHEMBL484316,2024,42,5.725161913985297,19,60,False
CHEMBL490980,2024,42,5.43269462188085,39,60,False
CHEMBL443171,2024,42,5.506373187038633,32,60,False
CHEMBL519982,2024,42,5.43566963652959,38,60,False
CHEMBL28,2024,42,5.437062121987929,37,60,False
CHEMBL2315699,2024,42,5.822792671044668,8,60,False
CHEMBL2315697,2024,42,5.822792671044668,9,60,False
CHEMBL275638,2024,42,5.286806007897412,46,60,False
CHEMBL483830,2024,42,5.301638796594408,42,60,False
CHEMBL2315410,2024,42,5.733013862291972,17,60,False
CHEMBL485258,2024,42,5.360525561571121,41,60,False
CHEMBL519395,2024,42,5.196554670860815,49,60,False
CHEMBL483831,2024,42,5.299792452918159,43,60,False
CHEMBL453504,2024,42,5.210049010912577,48,60,False
CHEMBL485485,2024,42,5.1604300848642985,52,60,False
CHEMBL463054,2024,42,5.210344720504902,47,60,False
CHEMBL2315701,2024,42,5.365000978893704,40,60,False
CHEMBL441343,2024,42,4.955279780493842,57,60,False
CHEMBL2315698,2024,42,5.287177719593048,44,60,False
CHEMBL2315696,2024,42,5.287177719593048,45,60,False
CHEMBL2315409,2024,42,5.170297524849573,50,60,False
CHEMBL489146,2024,42,5.13653159432941,54,60,False
CHEMBL17329,2024,42,5.077572830253177,56,60,False
CHEMBL556684,2024,42,5.125278545838815,55,60,False
CHEMBL483531,2024,42,4.881728622071614,58,60,False
CHEMBL483532,2024,42,4.6696506524086,59,60,False
CHEMBL450484,2024,42,4.122151460382674,60,60,False
CHEMBL2316916,2024,7,6.649611703249125,1,60,False
CHEMBL5614250,2024,7,5.915949194272359,4,60,False
CHEMBL5564149,2024,7,6.125722223917642,2,60,False
CHEMBL13983,2024,7,5.965294066667557,3,60,False
CHEMBL554993,2024,7,5.7305683863163,10,60,False
CHEMBL512054,2024,7,5.846576374636756,5,60,False
CHEMBL131921,2024,7,5.8255011801807965,6,60,False
CHEMBL2315700,2024,7,5.759559980604384,8,60,False
CHEMBL4531006,2024,7,5.228866024683392,51,60,False
CHEMBL241609,2024,7,5.823068642086453,7,60,False
CHEMBL485475,2024,7,5.673769106644172,18,60,False
CHEMBL520144,2024,7,5.434042783716999,36,60,False
CHEMBL491174,2024,7,5.698052430045668,17,60,False
CHEMBL243664,2024,7,5.734400613979268,9,60,False
CHEMBL4539558,2024,7,5.210465960691845,52,60,False
CHEMBL490960,2024,7,5.553982304446453,27,60,False
CHEMBL483428,2024,7,5.640231013387054,21,60,False
CHEMBL489139,2024,7,5.588639993844925,23,60,False
CHEMBL483525,2024,7,5.569828657841679,26,60,False
CHEMBL521470,2024,7,5.513363293594784,28,60,False
CHEMBL242741,2024,7,5.629440260772352,22,60,False
CHEMBL484121,2024,7,5.7008323168754576,15,60,False
CHEMBL484321,2024,7,5.7008323168754576,16,60,False
CHEMBL521472,2024,7,5.583165013504579,24,60,False
CHEMBL518986,2024,7,5.463972303506099,34,60,False
CHEMBL490266,2024,7,5.703790508111318,13,60,False
CHEMBL490267,2024,7,5.703790508111318,14,60,False
CHEMBL483526,2024,7,5.413787312625749,37,60,False
CHEMBL522082,2024,7,5.502925464124906,29,60,False
CHEMBL490773,2024,7,5.491547641315281,33,60,False
CHEMBL521184,2024,7,5.4920646631452765,32,60,False
CHEMBL150,2024,7,5.49501907858727,31,60,False
CHEMBL484119,2024,7,5.667502742608388,19,60,False
CHEMBL484316,2024,7,5.667502742608388,20,60,False
CHEMBL490980,2024,7,5.406974272795627,38,60,False
CHEMBL443171,2024,7,5.50156767798938,30,60,False
CHEMBL519982,2024,7,5.379124913194994,42,60,False
CHEMBL28,2024,7,5.351316899774837,44,60,False
CHEMBL2315699,2024,7,5.717294301112493,11,60,False
CHEMBL2315697,2024,7,5.717294301112493,12,60,False
CHEMBL275638,2024,7,5.269690491421411,47,60,False
CHEMBL483830,2024,7,5.347584254185358,45,60,False
CHEMBL2315410,2024,7,5.581786827325821,25,60,False
CHEMBL485258,2024,7,5.380289289951325,41,60,False
CHEMBL519395,2024,7,5.35293387638198,43,60,False
CHEMBL483831,2024,7,5.286610638655798,46,60,False
CHEMBL453504,2024,7,5.23754411008623,49,60,False
CHEMBL485485,2024,7,5.231088279353248,50,60,False
CHEMBL463054,2024,7,5.2035497024805855,53,60,False
CHEMBL2315701,2024,7,5.460746915817261,35,60,False
CHEMBL441343,2024,7,4.98517703294754,57,60,False
CHEMBL2315698,2024,7,5.3980133574008935,39,60,False
CHEMBL2315696,2024,7,5.3980133574008935,40,60,False
CHEMBL2315409,2024,7,5.238191337029138,48,60,False
CHEMBL489146,2024,7,5.028531105359395,55,60,False
CHEMBL17329,2024,7,5.009390443960825,56,60,False
CHEMBL556684,2024,7,5.137821758106501,54,60,False
CHEMBL483531,2024,7,4.893453557093938,58,60,False
CHEMBL483532,2024,7,4.724572952985763,59,60,False
CHEMBL450484,2024,7,3.9436131938298544,60,60,False
CHEMBL2316916,2024,123,6.6766227433416585,1,60,False
CHEMBL5614250,2024,123,5.930683456261953,7,60,False
CHEMBL5564149,2024,123,6.240069532831338,2,60,False
CHEMBL13983,2024,123,5.848587416807811,12,60,False
CHEMBL554993,2024,123,6.04858850200971,3,60,False
CHEMBL512054,2024,123,6.020553981860479,4,60,False
CHEMBL131921,2024,123,5.73309505256017,17,60,False
CHEMBL2315700,2024,123,5.808690593957901,13,60,False
CHEMBL4531006,2024,123,5.311714927620359,47,60,False
CHEMBL241609,2024,123,5.739208741611904,16,60,False
CHEMBL485475,2024,123,5.745584248701731,15,60,False
CHEMBL520144,2024,123,5.431229566189978,33,60,False
CHEMBL491174,2024,123,5.663779454615381,20,60,False
CHEMBL243664,2024,123,5.751700328357072,14,60,False
CHEMBL4539558,2024,123,5.21531575732761,52,60,False
CHEMBL490960,2024,123,5.429516048113505,34,60,False
CHEMBL483428,2024,123,5.601876715586549,23,60,False
CHEMBL489139,2024,123,5.535909825421342,26,60,False
CHEMBL483525,2024,123,5.59085947082982,25,60,False
CHEMBL521470,2024,123,5.497290645610718,28,60,False
CHEMBL242741,2024,123,5.604407320684857,22,60,False
CHEMBL484121,2024,123,5.977815733750661,5,60,False
CHEMBL484321,2024,123,5.977815733750661,6,60,False
CHEMBL521472,2024,123,5.51872916176584,27,60,False
CHEMBL518986,2024,123,5.460830749670665,30,60,False
CHEMBL490266,2024,123,5.91681923866272,8,60,False
CHEMBL490267,2024,123,5.91681923866272,9,60,False
CHEMBL483526,2024,123,5.452801947195121,31,60,False
CHEMBL522082,2024,123,5.494341423317238,29,60,False
CHEMBL490773,2024,123,5.422556121826172,35,60,False
CHEMBL521184,2024,123,5.592823142387248,24,60,False
CHEMBL150,2024,123,5.41081501666464,37,60,False
CHEMBL484119,2024,123,5.888327307118311,10,60,False
CHEMBL484316,2024,123,5.888327307118311,11,60,False
CHEMBL490980,2024,123,5.346690788745881,41,60,False
CHEMBL443171,2024,123,5.36548509950108,38,60,False
CHEMBL519982,2024,123,5.420972929807624,36,60,False
CHEMBL28,2024,123,5.352669867760404,39,60,False
CHEMBL2315699,2024,123,5.732377715084288,18,60,False
CHEMBL2315697,2024,123,5.732377715084288,19,60,False
CHEMBL275638,2024,123,5.277362367426908,50,60,False
CHEMBL483830,2024,123,5.339235295454661,42,60,False
CHEMBL2315410,2024,123,5.625026249382231,21,60,False
CHEMBL485258,2024,123,5.328624755541483,44,60,False
CHEMBL519395,2024,123,5.348428652059464,40,60,False
CHEMBL483831,2024,123,5.296601878960927,49,60,False
CHEMBL453504,2024,123,5.255629303455353,51,60,False
CHEMBL485485,2024,123,5.3024168888727825,48,60,False
CHEMBL463054,2024,123,5.332423952836839,43,60,False
CHEMBL2315701,2024,123,5.443335758368174,32,60,False
CHEMBL441343,2024,123,5.052179521864111,57,60,False
CHEMBL2315698,2024,123,5.3133160768349965,45,60,False
CHEMBL2315696,2024,123,5.3133160768349965,46,60,False
CHEMBL2315409,2024,123,5.199202990293504,54,60,False
CHEMBL489146,2024,123,5.1127938694424095,56,60,False
CHEMBL17329,2024,123,5.139795129299164,55,60,False
CHEMBL556684,2024,123,5.201199207722195,53,60,False
CHEMBL483531,2024,123,4.963080482488587,58,60,False
CHEMBL483532,2024,123,4.760839581489563,59,60,False
CHEMBL450484,2024,123,4.110188924206628,60,60,False
CHEMBL2316916,2024,2024,6.687770200354342,1,60,False
CHEMBL5614250,2024,2024,6.160977349678675,3,60,False
CHEMBL5564149,2024,2024,6.288732999165853,2,60,False
CHEMBL13983,2024,2024,5.946110092401504,5,60,False
CHEMBL554993,2024,2024,5.843584971030553,9,60,False
CHEMBL512054,2024,2024,5.960700177815225,4,60,False
CHEMBL131921,2024,2024,5.814399106303851,12,60,False
CHEMBL2315700,2024,2024,5.801611329714457,13,60,False
CHEMBL4531006,2024,2024,5.405685474872589,37,60,False
CHEMBL241609,2024,2024,5.779675005958194,16,60,False
CHEMBL485475,2024,2024,5.734539537827174,17,60,False
CHEMBL520144,2024,2024,5.447684331185374,35,60,False
CHEMBL491174,2024,2024,5.70209938691722,19,60,False
CHEMBL243664,2024,2024,5.9106130417559966,6,60,False
CHEMBL4539558,2024,2024,5.378920963605245,39,60,False
CHEMBL490960,2024,2024,5.5135020893098305,30,60,False
CHEMBL483428,2024,2024,5.712470064466804,18,60,False
CHEMBL489139,2024,2024,5.572647172335176,27,60,False
CHEMBL483525,2024,2024,5.6631614861266435,22,60,False
CHEMBL521470,2024,2024,5.319094527694913,43,60,False
CHEMBL242741,2024,2024,5.6274279832599134,24,60,False
CHEMBL484121,2024,2024,5.858158544699351,7,60,False
CHEMBL484321,2024,2024,5.858158544699351,8,60,False
CHEMBL521472,2024,2024,5.559745812146007,28,60,False
CHEMBL518986,2024,2024,5.605647985537847,25,60,False
CHEMBL490266,2024,2024,5.794207646846771,14,60,False
CHEMBL490267,2024,2024,5.794207646846771,15,60,False
CHEMBL483526,2024,2024,5.498593913983301,31,60,False
CHEMBL522082,2024,2024,5.456738631282031,34,60,False
CHEMBL490773,2024,2024,5.395930312529615,38,60,False
CHEMBL521184,2024,2024,5.656019443273545,23,60,False
CHEMBL150,2024,2024,5.514970049725639,29,60,False
CHEMBL484119,2024,2024,5.824458821349674,10,60,False
CHEMBL484316,2024,2024,5.824458821349674,11,60,False
CHEMBL490980,2024,2024,5.437170672038245,36,60,False
CHEMBL443171,2024,2024,5.470700314461239,33,60,False
CHEMBL519982,2024,2024,5.373234818317157,40,60,False
CHEMBL28,2024,2024,5.484885029181753,32,60,False
CHEMBL2315699,2024,2024,5.672073528660668,20,60,False
CHEMBL2315697,2024,2024,5.672073528660668,21,60,False
CHEMBL275638,2024,2024,5.322647119144208,42,60,False
CHEMBL483830,2024,2024,5.288736986138604,46,60,False
CHEMBL2315410,2024,2024,5.5779478114446,26,60,False
CHEMBL485258,2024,2024,5.304817057927449,44,60,False
CHEMBL519395,2024,2024,5.289653457235067,45,60,False
CHEMBL483831,2024,2024,5.2494615368966935,52,60,False
CHEMBL453504,2024,2024,5.257565428415934,51,60,False
CHEMBL485485,2024,2024,5.273465093771617,47,60,False
CHEMBL463054,2024,2024,5.269539015359348,48,60,False
CHEMBL2315701,2024,2024,5.343893906964197,41,60,False
CHEMBL441343,2024,2024,5.068708130735339,56,60,False
CHEMBL2315698,2024,2024,5.265854503737555,49,60,False
CHEMBL2315696,2024,2024,5.265854503737555,50,60,False
CHEMBL2315409,2024,2024,5.149911541038089,54,60,False
CHEMBL489146,2024,2024,5.055223329332139,57,60,False
CHEMBL17329,2024,2024,5.085386003918118,55,60,False
CHEMBL556684,2024,2024,5.21127254890071,53,60,False
CHEMBL483531,2024,2024,4.907117169927329,58,60,False
CHEMBL483532,2024,2024,4.608805557886759,59,60,False
CHEMBL450484,2024,2024,4.019948375489976,60,60,False
CHEMBL2316916,2024,777,6.798410888910293,1,60,False
CHEMBL5614250,2024,777,5.985361486275991,3,60,False
CHEMBL5564149,2024,777,6.2577632943789165,2,60,False
CHEMBL13983,2024,777,5.86141787317064,7,60,False
CHEMBL554993,2024,777,5.891054832273059,5,60,False
CHEMBL512054,2024,777,5.9666180044545065,4,60,False
CHEMBL131921,2024,777,5.809538525793287,13,60,False
CHEMBL2315700,2024,777,5.875173654556274,6,60,False
CHEMBL4531006,2024,777,5.286728157732222,48,60,False
CHEMBL241609,2024,777,5.780249843120575,14,60,False
CHEMBL485475,2024,777,5.677557587195666,19,60,False
CHEMBL520144,2024,777,5.495013755520525,31,60,False
CHEMBL491174,2024,777,5.697159204141488,18,60,False
CHEMBL243664,2024,777,5.855616680811719,8,60,False
CHEMBL4539558,2024,777,5.288686070177291,47,60,False
CHEMBL490960,2024,777,5.46156712636445,33,60,False
CHEMBL483428,2024,777,5.614581722808236,24,60,False
CHEMBL489139,2024,777,5.535744351146567,28,60,False
CHEMBL483525,2024,777,5.631141931218154,21,60,False
CHEMBL521470,2024,777,5.6073973262839845,25,60,False
CHEMBL242741,2024,777,5.6727015610041,20,60,False
CHEMBL484121,2024,777,5.855425723685158,9,60,False
CHEMBL484321,2024,777,5.855425723685158,10,60,False
CHEMBL521472,2024,777,5.538147026216882,27,60,False
CHEMBL518986,2024,777,5.518183128595352,29,60,False
CHEMBL490266,2024,777,5.7265025912655725,15,60,False
CHEMBL490267,2024,777,5.7265025912655725,16,60,False
CHEMBL483526,2024,777,5.499742300603464,30,60,False
CHEMBL522082,2024,777,5.460737345260804,34,60,False
CHEMBL490773,2024,777,5.423339320181133,39,60,False
CHEMBL521184,2024,777,5.699992830912272,17,60,False
CHEMBL150,2024,777,5.4319758560490605,37,60,False
CHEMBL484119,2024,777,5.811803183317184,11,60,False
CHEMBL484316,2024,777,5.811803183317184,12,60,False
CHEMBL490980,2024,777,5.3992598531117135,40,60,False
CHEMBL443171,2024,777,5.42516551305979,38,60,False
CHEMBL519982,2024,777,5.466722963664606,32,60,False
CHEMBL28,2024,777,5.4431638476448905,36,60,False
CHEMBL2315699,2024,777,5.6283378578292,22,60,False
CHEMBL2315697,2024,777,5.6283378578292,23,60,False
CHEMBL275638,2024,777,5.253001506792174,51,60,False
CHEMBL483830,2024,777,5.3174972013632456,44,60,False
CHEMBL2315410,2024,777,5.596957731485367,26,60,False
CHEMBL485258,2024,777,5.314333230654398,45,60,False
CHEMBL519395,2024,777,5.448178293720238,35,60,False
CHEMBL483831,2024,777,5.221528556346893,52,60,False
CHEMBL453504,2024,777,5.281853632926941,50,60,False
CHEMBL485485,2024,777,5.289551091988882,46,60,False
CHEMBL463054,2024,777,5.216850148545371,53,60,False
CHEMBL2315701,2024,777,5.373302581628163,41,60,False
CHEMBL441343,2024,777,4.939250266154607,57,60,False
CHEMBL2315698,2024,777,5.366337844318813,42,60,False
CHEMBL2315696,2024,777,5.366337844318813,43,60,False
CHEMBL2315409,2024,777,5.284218291044235,49,60,False
CHEMBL489146,2024,777,5.088699051141739,55,60,False
CHEMBL17329,2024,777,4.983394077371669,56,60,False
CHEMBL556684,2024,777,5.135233035114076,54,60,False
CHEMBL483531,2024,777,4.841157204166406,58,60,False
